Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement
YBM,Kim,Common English 1,1,Get Ready,1A,J1,EK_C1_L1_GR_1A_01,Dialogue,7,G, How about exploring your interests? What do you do in your free time?,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,1A,J1,EK_C1_L1_GR_1A_01,Dialogue,8,B, I enjoy playing soccer and watching sports.,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,1A,J1,EK_C1_L1_GR_1A_01,Dialogue,9,G, Then how about becoming a sports reporter? It’s a job related to both of your likes.,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,1A,J1,EK_C1_L1_GR_1A_01,Dialogue,10,B, Hmm. Thanks for the suggestion. I’ll look into it.,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,1,B," You know, I was reading about the two mindsets, the fixed mindset and the growth mindset.",,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,2,G, What’s that all about?,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,3,B," Well, it’s about how people see their abilities. People with a fixed mindset believe they can’t really improve their intelligence and talent. But people with a growth mindset think they can develop their abilities with hard work.",,UI,T2,UI,T2,match,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,4,G, That sounds interesting. I guess some people just think they’re born with a certain level of talent.,,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,5,B," Yeah, that’s the fixed mindset. Those people often avoid challenges because they’re afraid of failures. They think failures mean they aren’t naturally intelligent or talented. In contrast, people with a growth mindset see failures as opportunities to learn.",,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,6,G," Oh, I see it now. Having a growth mindset is a healthier way of thinking, isn’t it?",,,,,,,
YBM,Kim,Common English 1,1,Get Ready,2A,J1,EK_C1_L1_GR_2A_01,Dialogue,7,B," Yes, it encourages personal growth.",,,,,,,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,1,W," Welcome to Keep Going. Today, we have a guest on the line who is struggling with his dream. Can you tell us a bit about your situation?",,,,,,,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,2,B," Hi. Well, I’ve always loved singing, and it’s been my dream to become a singer. But every time I step onto the stage, I get incredibly nervous. I’m not sure if I can overcome this nervousness.",,UI,T1,UI,T1,match,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,3,W, That’s truly understandable. Even successful artists face doubts and fears. It takes practice to manage your fear and improve. I think you should start by singing in front of your family and friends to overcome your nervousness.,,,,,,,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,4,B, I think that will be helpful.,,,,,,,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,5,W," Or why don’t you join a singing group? If I were you, I’d practice and perform with others who share my passion.",,,,,,,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,6,B," I haven’t considered that, but I’ll give it a try. Thank you so much for the encouragement.",,UI,T1,UI,T1,match,
YBM,Kim,Common English 1,1,Step-By-Step Communication,Step 1 View,J1,EK_C1_L1_SC_SV_01,Dialogue,7,W," You’re welcome, and thank you for sharing your story with us. And to all of our listeners, remember that success takes more than just talent. It takes hard work and determination. It may not happen overnight. But keep trying and believe in yourself, and you’ll achieve your dream. Thanks for joining us on Keep Going. I’ll be back with another story next time. Keep going, everybody!",,UI,T1,UI,T1,match,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,1,G," Woody, the exhibition about Vincent van Gogh’s life was really amazing, wasn’t it?",,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,2,B," Yes, it was, Jina. He wrote many letters to his brother and family. There were hundreds of letters. It was interesting that the letters were displayed beside his paintings. ",,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,3,G," True. One painting I found impressive was The Potato Eaters, which is one of his earlier works. It shows the honest and simple lives of farmers who worked hard in their field to get food. ",,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,4,B, I saw that too. The darker tones are quite different from his later artwork. ,,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,5,G, That’s right. Almond Blossoms also left a strong impression on me. The meaning of almond flowers is “hope.” Van Gogh painted Almond Blossoms to celebrate the birth of his newly born nephew. ,,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,6,B, It’s a touching story. ,,,,,,,
YBM,Kim,Common English 1,2,Get Ready,1A,J1,EK_C1_L2_GR_1A_01,Dialogue,7,G," Yes, Vincent’s life and art were remarkable. ",,,,,,,
YBM,Kim,Common English 1,2,Step-By-Step Communication,Step 1 View,J1,EK_C1_L2_SC_SV_01,Dialogue,1,W," Are you ready to be amazed? We’ll take you on a fascinating journey through the wonders of Samcheok, Gangwon-do on your next vacation! ",,,,,,,
YBM,Kim,Common English 1,2,Step-By-Step Communication,Step 1 View,J1,EK_C1_L2_SC_SV_01,Dialogue,2,B1," Looking for natural wonders? Daegeum Cave, one of Korea’s natural monuments, is located in the cave area in Daei-ri. There, you’ll see a high waterfall and a massive, deep lake with wonderful rock structures, all created by nature. If you want to enjoy nature, how about going to Daegeum Cave? ",,,,,,,
YBM,Kim,Common English 1,2,Step-By-Step Communication,Step 1 View,J1,EK_C1_L2_SC_SV_01,Dialogue,3,G, I suggest snorkeling at Jangho Port. The sea around Jangho Port is calm like a lake with gentle waves. So it’s the perfect place for sea activities like snorkeling. This adventure will give you a chance to discover a vibrant world under the sea. ,,,,,,,
YBM,Kim,Common English 1,2,Step-By-Step Communication,Step 1 View,J1,EK_C1_L2_SC_SV_01,Dialogue,4,B2," Our final tourist spot is the Gangwon Comprehensive Museum. It has a vast collection of objects from various time periods, ranging from fossils to historical artwork. It might be a good idea to visit this museum if you’re interested in history. ",,,,,,,
YBM,Kim,Common English 1,2,Step-By-Step Communication,Step 1 View,J1,EK_C1_L2_SC_SV_01,Dialogue,5,W," Don’t miss out on the opportunity to experience the natural wonders, adventures, and cultural treasures that Samcheok has to offer. Book your trip to Samcheok right now. ",,,,,,,
YBM,Kim,Common English 1,2,Wrap Up,Listening and Speaking,J1,EK_C1_L2_WU_LS_01,Dialogue,1,B," Jenny, I haven’t decided which club to join yet. Do you have any suggestions for me?",,,,,,,
YBM,Kim,Common English 1,2,Wrap Up,Listening and Speaking,J1,EK_C1_L2_WU_LS_01,Dialogue,2,G," Of course, Chris. Which clubs do you have in mind?",,,,,,,
YBM,Kim,Common English 1,2,Wrap Up,Listening and Speaking,J1,EK_C1_L2_WU_LS_01,Dialogue,3,B, I’m thinking about the soccer club and the movie club. ,,,,,,,
YBM,Kim,Common English 1,2,Wrap Up,Listening and Speaking,J1,EK_C1_L2_WU_LS_01,Dialogue,4,G," Hmm, what are you interested in these days?",,,,,,,
YBM,Kim,Common English 1,2,Wrap Up,Listening and Speaking,J1,EK_C1_L2_WU_LS_01,Dialogue,5,B," Well, I’m interested in watching soccer games and looking up game analyses these days.",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,1,B," Hey, Jisoo. What are you up to?",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,2,G," Hi, Hyun. I’m shopping for clothes on an app. Look at this T-shirt! I want to buy it.",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,3,B, Let me check. Don’t you have a similar one?,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,4,G," Do I? Oh, yes. Now I remember.",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,5,B, Did you know that every person on the planet generates 13 kilograms of waste each year? That amount is enough to fill the entire country of France.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,6,G, Wow. That’s a lot of waste.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,7,B," Yeah. The reason is that many people buy cheap clothes, wear them only a few times, and then throw them away.",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,8,G," That really makes me reflect on myself. I buy lots of clothes too, but I always feel like I have nothing to wear.",,UI,T1,UI,T1,match,
YBM,Kim,Common English 1,3,Get Ready,1A,J1,EK_C1_L3_GR_1A_01,Dialogue,9,B," Well, it’s a cycle that many of us fall into",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,1,B, The school market event is coming.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,2,G," It’s where secondhand items will be sold, right?",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,3,B, Right. I like the idea of recycling old items and reducing waste.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,4,G," Me too. Hopefully, this event will change all of us into conscious consumers.",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,5,B, A conscious consumer? What’s that?,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,6,G, A conscious consumer is someone who is aware of the impact of his or her purchasing decisions on the environment and society.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,7,B, Are there any other ways to be a conscious consumer besides joining the school market event?,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,8,G," Yes. Before you buy something new, you have to ask yourself, “Do I need it?” or, “Do I really want it?”",,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,9,B, I can see why. Buying only what you need reduces waste.,,,,,,,
YBM,Kim,Common English 1,3,Get Ready,2A,J1,EK_C1_L3_GR_2A_01,Dialogue,10,G," Exactly. In my opinion, we should also consider quality over quantity. Buy high-quality items with longer lifespans. Then you don’t need to replace them so often.",,,,,,,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,1,B, I’ve been having a hard time managing my emotions lately. How can I make it better?,,,,,,,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,2,G, Take a deep breath when you can’t control your emotions.,,,,,,,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,3,B, A deep breath? That sounds too simple.,,,,,,,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,4,G, It’s simple but powerful. Trust me.,,UM,T1,UM,T1,match,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,5,B, I’ll try that the next time. Thanks.,,,,,,,
YBM,Kim,Common English 1,3,Wrap Up,Listening and Speaking,J1,EK_C1_L3_WU_LS_01,Dialogue,6,G, No problem. It’s important to find our own way to manage our emotions.,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,1,B, Have you seen the latest statistics on teenagers’ phone application usage? ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,2,G, No. What do they show? ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,3,B," The top applications for teenagers are messenger applications, followed by video-watching platforms and social media applications. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,4,G," Wow, I use messenger applications the most and video-watching platforms the second. I’d say that’s an accurate statistic. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,5,B," I thought so too. By the way, are there any new applications catching on lately? ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,6,G," I’ve been using an application called Step-Rewards recently, and it’s quite useful. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,7,B, What kind of application is it? ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,8,G," It rewards you for the steps you take through the day. For every one hundred steps, you earn points that you can exchange for real rewards like coupons for stores, cafes, and restaurants. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,9,B, It’s like turning your steps into real-life benefits.,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,10,G, Right. It’s a great motivation to stay active. ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,1A,J1,EK_C1_L4_GR_1A_01,Dialogue,11,B, I think I can maintain a healthier lifestyle with that. I should download it. ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,1,B, Do you know what? I read a news article online. It showed five amazing recently discovered wild animals. They looked awesome! ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,2,G, I read it too. But they were all found to be fake. ,,UM,T1,UI,T1,match,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,3,B, What? Are you sure? ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,4,G, Yes. Those pictures were all faked to trick people for fun. ,,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,5,B," Oh, no. I trusted the article so much that I shared it with my family. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,6,G," At first, I was impressed too. I wanted to know more about those animals and did an online search. Then I found an interview about a man who faked those pictures. There were also no articles about those animals except for that one. ",,,,,,,
YBM,Kim,Common English 1,4,Get Ready,2A,J1,EK_C1_L4_GR_2A_01,Dialogue,7,B," That sounds smart. From now on, I will double-check shocking news. ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,1,W,"Welcome back to our channel! Many people have been asking for a comparison between Pear’s latest phone, the Nova17, and Osung’s newest model, the O25. ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,2,M,"Today, we’re going to give you our honest thoughts on them. First up is the design. What are your thoughts on the Nova17’s design? ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,3,W,"Well, compared to the O25’s square edges and large frame, the Nova17 has curved edges and a smaller frame. That makes it feel a lot more comfortable in a person’s hands. ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,4,M,"Agreed. However, the shiny blue color of the O25 is something you won’t find in the Nova series. ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,5,W,"True. The color options are fantastic. Now, let’s talk about cameras. The O25’s camera has AI features, which enhance its color accuracy and zoom capability. ",,,,,,,
YBM,Kim,Common English 1,4,Step-By-Step Communication,Step 1 View,J1,EK_C1_L4_SC_SV_01,Dialogue,6,M,"On the other hand, the Nova17 does not have AI features. However, it takes impressive photos in low-light conditions at night. ",,,,,,,
